what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1351143334146
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351143334159
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351143335183
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1351143338079
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1351143338710
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1351143339867
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351143339882
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351143340902
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1351143342986
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351143342999
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351143346766
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1351143347451
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351143347466
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351143349829
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351143350762
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351143353647
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351143354338
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351143365227
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1351143366874
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1351143367235
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351143369341
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1351143369417
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351143370186
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1351143371249
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1351143374322
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1351143379449
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351143385708
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351143405510
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1351143405535
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351143406720
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1351143407894
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351143407944
stopped,bundle,org.eclipse.linuxtools.valgrind.massif,0.9.0.201202152032,"org.eclipse.linuxtools.valgrind.massif",1351143408165
stopped,bundle,org.eclipse.birt.chart.device.svg,3.7.2.v20120213,"org.eclipse.birt.chart.device.svg",1351143408165
stopped,bundle,org.eclipse.birt.chart.device.extension,3.7.2.v20120213,"org.eclipse.birt.chart.device.extension",1351143408165
